caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
2479563,26-05-2020,1,Anjing,60,Tidak sakit,Bali,Gianyar,Payangan,Bukian,115.257667096971,-8.41592999999997
2544161,28-08-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Pekutatan,Pangyangan,114.862331070718,-8.42375999999993
2420051,25-02-2020,1,kucing,64,Tidak sakit,Kalimantan Barat,Ketapang,Benua Kayong,Baru,109.953842871959,-1.84083276949994
2398198,30-01-2020,1,kucing,64,Tidak sakit,Bali,Karang Asem,Bebandem,Bude Keling,115.567309612225,-8.43297049999995
2556677,18-09-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Pekutatan,Asahduren,114.855157625036,-8.39414599999995
2432119,11-03-2020,1,kucing lokal,66,Tidak sakit,Sumatera Barat,Sijunjung,Iv Nagari,Koto Tuo,100.974636062366,-0.726039825999976
2508727,08-07-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Nagreg,Citaman,107.875546443787,-7.00949525849995
2577031,19-10-2020,1,kucing,64,Tidak sakit,Jawa Barat,Bandung,Majalaya,Sukamaju,107.746156772953,-7.05710363399996
2440389,22-03-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Selatan,Mekar Sari,101.264234015972,1.74797606250004
2470706,08-05-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Manggis,Gegelang,115.481003647398,-8.49494749999997
2466078,29-04-2020,1,kucing,64,Tidak sakit,Sumatera Barat,Sijunjung,Lubuk Tarok,Lubuk Tarok,101.033915716125,-0.84010875149994
2493112,15-06-2020,1,Anjing,60,Tidak sakit,Riau,Bengkalis,Bathin Solapan,Balai Makam,101.126601095593,1.24430143700005
2407353,10-02-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Dawan,Pikat,115.463569037249,-8.52658899999994
2430316,09-03-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Klungkung,Selat,115.401164294258,-8.49844149999996
2434985,15-03-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Manggis,Gegelang,115.481003647398,-8.49494749999997
2440513,23-03-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Pekutatan,Pengeragoan,114.917417963716,-8.42099299999995
2473664,13-05-2020,1,Anjing,60,Tidak sakit,Riau,Bengkalis,Bengkalis,Wonosari,102.173220293105,1.48874014550006
2410783,14-02-2020,1,kucing,64,Tidak sakit,Kalimantan Barat,Ketapang,Delta Pawan,Mulia Baru,110.016204546125,-1.83380311699995
2504148,30-06-2020,1,kucing,64,Tidak sakit,Riau,Dumai,Dumai Selatan,Ratu Sima,101.264234015972,1.74797606250004
2530834,10-08-2020,1,Anjing,60,Tidak sakit,Bali,Klungkung,Klungkung,Semarapura Kauh,115.385907196494,-8.54068799999993
2470858,08-05-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Pangalengan,Sukaluyu,107.526820492663,-7.21905350699996
2555303,16-09-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai kota,Dumai Kota,101.264234015972,1.74797606250004
2509447,09-07-2020,1,kucing,64,Tidak sakit,Riau,Siak,Bunga Raya,Bunga Raya,101.998713639133,0.929961621000047
2409616,12-02-2020,1,Anjing,60,Tidak sakit,Riau,Bengkalis,Bukit Batu,Pakning Asal,101.874010419031,1.39579361600005
2615347,23-12-2020,1,Anjing,60,Tidak sakit,Bali,Karang Asem,Sidemen,Sangkan Gunung,115.437255670002,-8.46458749999996
2533916,13-08-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Barat,Purnama,101.465616182362,1.64782255700007
2426436,03-03-2020,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Timur,Tanjung Palas,101.588714844602,1.56781512350005
2379627,08-01-2020,1,anjing lokal,62,Tidak sakit,Sumatera Barat,Sijunjung,Iv Nagari,Koto Tuo,100.974636062366,-0.726039825999976
2380897,09-01-2020,1,anjing lokal,62,Tidak sakit,Bali,Gianyar,Gianyar,Serongga,115.3370960368,-8.56843149999995
2475600,16-05-2020,1,Anjing,60,Tidak sakit,Bali,Gianyar,Tampak Siring,Pejeng,115.289669211289,-8.51622499999996
2584018,28-10-2020,1,Anjing,60,Tidak sakit,Riau,Bengkalis,Mandau,Air Jamban,101.122523228546,1.21842640500003
2519025,22-07-2020,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Majalaya,Sukamaju,107.746156772953,-7.05710363399996
2413242,17-02-2020,1,anjing lokal,62,Tidak sakit,Riau,Bengkalis,Mandau,Air Jamban,101.122523228546,1.21842640500003
2516581,20-07-2020,1,Anjing,60,Tidak sakit,Bali,Jembrana,Negara,Kaliakah,114.58211923562,-8.33612399999996
