caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
2613179,18-12-2020,2,sapi bali,24,Jembrana,Bengkulu,Seluma,Sukaraja,Sumber makmur,102.392489227618,-3.93764499849996
2669604,26-10-2020,5,sapi,22,Jembrana,Riau,Indragiri Hilir,Kempas,Rumbai Jaya,102.872078017089,-0.540264486999945
2664255,18-06-2020,2,sapi bali,24,Jembrana,Sumatera Selatan,Musi Rawas Utara,Rawas Ulu,Lubuk Kemang,103.088264569439,-2.70199349949996
2562185,27-09-2020,9,sapi bali,24,Jembrana,Riau,Indragiri Hilir,Kemuning,Keritang,102.5894850901,-0.881569295999952
2670882,01-06-2020,26,sapi bali,24,Jembrana,Kalimantan Timur,Kutai Kertanegara,Loa Janan,Tani Bakti,117.06444902443,-0.663693398499959
2676142,15-11-2020,20,sapi bali,24,Jembrana,Bengkulu,Bengkulu Selatan,Kota Manna,Pagar Dewa,102.870473918312,-4.39508349949995
2677450,15-11-2020,2,sapi bali,24,Jembrana,Bengkulu,Kaur,Tanjung Kemuning,Padang Kedondong,103.119525486765,-4.52548331199995
2615161,23-12-2020,4,sapi bali,24,Jembrana,Riau,Pelalawan,Pangkalan Kuras,Betung,101.888334671812,0.0351289415000622
2612902,18-12-2020,2,sapi bali,24,Jembrana,Riau,Siak,Sungai Mandau,Sungai Selodang,101.649106265252,0.756751924500037
2669600,15-10-2020,3,sapi,22,Jembrana,Riau,Indragiri Hilir,Kempas,Kempas Jaya,102.753901412562,-0.556585609999928
2690421,07-01-2020,16,sapi bali,24,Jembrana,Sumatera Utara,Labuhan Batu Selatan,Torgamba,Asam Jawa,100.162383372033,1.86371618050003
2676133,15-10-2020,5,sapi bali,24,Jembrana,Bengkulu,Bengkulu Selatan,Pinoraya,Badung Ayu,102.892519545123,-4.34761349899995
2612898,18-12-2020,1,sapi bali,24,Jembrana,Riau,Siak,Sungai Mandau,Sungai Selodang,101.649106265252,0.756751924500037
2596444,18-11-2020,1,sapi bali,24,Jembrana,Riau,Bengkalis,Bandar Laksmana,Batu Kerikil,101.637939402311,1.37287584150005
2664254,18-06-2020,2,sapi bali,24,Jembrana,Sumatera Selatan,Musi Rawas Utara,Rawas Ulu,Lubuk Kemang,103.088264569439,-2.70199349949996
2772736,17-12-2020,2,sapi bali,24,Jembrana,Sumatera Barat,Agam,Lubuk Basung,Manggopoh,99.9467451315322,-0.274748331999973
2460224,22-04-2020,1,sapi bali,24,Jembrana,Riau,Pelalawan,Pangkalan Kuras,Dundangan,101.985553480829,0.146428194000038
2610528,14-12-2020,4,sapi bali,24,Jembrana,Riau,Pelalawan,Pangkalan Kuras,Sp 5 Spb (Harapan Jaya),101.830433400987,0.165580712500059
2562165,27-09-2020,9,sapi bali,24,Jembrana,Riau,Indragiri Hilir,Kemuning,Keritang,102.5894850901,-0.881569295999952
2500920,26-06-2020,1,sapi bali,24,Jembrana,Jambi,Tebo,Tengah Ilir,Lubuk Mandarasah,102.726049462603,-1.32719933899995
2612347,17-12-2020,8,sapi bali,24,Jembrana,Bengkulu,Seluma,Air Periukan,Sukasari,102.391791780057,-4.03001020249994
2500921,26-06-2020,1,sapi bali,24,Jembrana,Jambi,Tebo,Tengah Ilir,Lubuk Mandarasah,102.726049462603,-1.32719933899995
2677463,15-12-2020,10,sapi bali,24,Jembrana,Bengkulu,Kaur,Semidang Gumay,Lubuk Gung,103.25457994159,-4.60241399949996
2671661,19-10-2020,5,sapi bali,24,Jembrana,Bengkulu,Seluma,Seluma Timur,Rawasari,102.674553455561,-4.07499999799995
2615160,23-12-2020,9,sapi bali,24,Jembrana,Riau,Pelalawan,Pangkalan Lesung,Sari Makmur,102.153057819127,-0.0356523504999586
2412003,15-02-2020,3,sapi bali,24,Jembrana,Jambi,Merangin,Bangko,Dusun Bangko,102.275606966607,-2.07028663049996
2677458,15-11-2020,15,sapi bali,24,Jembrana,Bengkulu,Kaur,Semidang Gumay,Lubuk Gung,103.25457994159,-4.60241399949996
2603260,29-11-2020,5,sapi bali,24,Jembrana,Jambi,Tebo,Tengah Ilir,Lubuk Mandarasah,102.726049462603,-1.32719933899995
2612350,17-12-2020,5,sapi bali,24,Jembrana,Bengkulu,Seluma,Lubuk Sandi,Tumbuan,102.540131903001,-3.99528849949996
2676100,15-09-2020,20,sapi bali,24,Jembrana,Bengkulu,Bengkulu Selatan,Pinoraya,Pagar Gading,102.909347233099,-4.31112449849996
2603261,29-11-2020,5,sapi bali,24,Jembrana,Jambi,Tebo,Tengah Ilir,Lubuk Mandarasah,102.726049462603,-1.32719933899995
2609923,12-12-2020,6,sapi bali,24,Jembrana,Riau,Pelalawan,Pangkalan Kuras,Beringin Indah,101.912625388114,0.147715318500047
2607849,08-12-2020,6,sapi bali,24,Jembrana,Riau,Pelalawan,Pangkalan Lesung,Sari Makmur,102.153057819127,-0.0356523504999586
2432155,11-03-2020,1,sapi bali,24,Jembrana,Jambi,Tebo,Tengah Ilir,Lubuk Mandarasah,102.726049462603,-1.32719933899995
2671659,14-11-2020,5,sapi bali,24,Jembrana,Bengkulu,Seluma,Sukaraja,Air Petai,102.415273,-3.914649
2676229,15-12-2020,20,sapi bali,24,Jembrana,Bengkulu,Bengkulu Selatan,Kota Manna,Pagar Dewa,102.870473918312,-4.39508349949995
2608794,10-12-2020,6,sapi bali,24,Jembrana,Riau,Pelalawan,Pangkalan Kuras,Surya Indah,101.931678668558,0.128700271000071
2603895,30-11-2020,2,sapi bali,24,Jembrana,Riau,Pelalawan,Pangkalan Kuras,Sialang Indah,101.888865220578,0.155588444000045
2560530,24-09-2020,5,sapi bali,24,Jembrana,Riau,Indragiri Hilir,Keritang,Kotabaru Seberida,102.821945357922,-0.800482808999959
2561971,27-09-2020,4,sapi bali,24,Jembrana,Riau,Indragiri Hilir,Keritang,Kotabaru Seberida,102.821945357922,-0.800482808999959
2412000,15-02-2020,4,sapi bali,24,Jembrana,Jambi,Merangin,Pamenang,Keroya,102.512008419728,-2.09963285849994
2691100,10-02-2020,4,sapi bali,24,Jembrana,Sumatera Utara,Labuhan Batu Selatan,Torgamba,Sungai Meranti,100.366497805894,1.66398638150005
2676169,15-11-2020,21,sapi bali,24,Jembrana,Bengkulu,Bengkulu Selatan,Pinoraya,Pagar Gading,102.909347233099,-4.31112449849996
