caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
3081797,07-02-2022,1,sapi bali,24,Prolap uteri,Kepulauan Riau,Natuna,Bunguran Timur,Sungai Ulu,108.281885778763,3.87826776500003
3002460,18-01-2022,1,sapi bali,24,Prolap uteri,Kepulauan Riau,Natuna,Bunguran Timur,Sungai Ulu,108.281885778763,3.87826776500003
3081793,07-02-2022,1,sapi bali,24,Prolap uteri,Kepulauan Riau,Natuna,Bunguran Timur Laut,Ceruk,108.212310889656,3.99347436450003
3156526,11-04-2022,1,sapi bali,24,Prolap uteri,Kepulauan Riau,Natuna,Bunguran Selatan,Cemaga,108.29514,3.779969
