caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
3027857,09-03-2022,2,sapi,22,Distokia,Sumatera Utara,Labuhan Batu Utara,Kualuh Hulu,Aek Kanopan,99.6632962183147,2.56148110950005
3259086,12-01-2022,1,sapi,22,Distokia,Aceh,Sabang,Sukajaya,Balohan,95.3349798510357,5.82166674800004
3027867,10-03-2022,2,sapi,22,Distokia,Sumatera Utara,Labuhan Batu Utara,Na Ix X,Pulo Jantan,99.7526674145474,2.28557538200005
