caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
3415600,17-09-2022,2,kucing,64,Dermatitis,Jawa Timur,Mojokerto,Puri,Plososari,112.425907895353,-7.55057954749995
3097006,11-05-2022,1,Sapi Bali Cross,294,Dermatitis,Kalimantan Utara,Tarakan,Tarakan Barat,Karang Harapan,117.556097298584,3.35610854650002
3383809,28-10-2022,1,sapi fh,35,Dermatitis,Jawa Barat,Bandung Barat,Parongpong,Cihideung,107.592136281218,-6.81907224649996
