caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
3051590,07-04-2022,2,sapi bali,24,Ring Worm,Jambi,Tebo,Rimbo Ulu,Sumber Sari,102.038351156873,-1.22218793599995
3051390,07-04-2022,2,sapi bali,24,Ring Worm,Jambi,Tebo,Rimbo Bujang,Wirotho Agung,102.10482,-1.309825
