caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
3009756,11-03-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Rumbai Barat,Muara fajar Barat,101.38109,0.649953
3409578,11-11-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Sandai,Sandai Kiri,110.48306945423,-1.21388928849996
2938100,11-01-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Tenayan Raya,Rejosari,101.500139251461,0.485521673500045
3302765,31-08-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Marpoyan Damai,Wonorejo,101.442451007679,0.472177534500048
3054485,09-04-2022,1,Anjing,60,tidak diketahui,Bali,Bangli,Kintamani,Belantih,115.287453505249,-8.24245999999997
3229160,20-07-2022,1,Anjing,60,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Buer,Juru Mapin,117.108546001648,-8.56237099999996
3089789,30-04-2022,1,Anjing,60,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Alas Barat,Mapin Beru,116.941904,-8.524194
3161603,15-06-2022,1,Anjing,60,tidak diketahui,Bali,Denpasar,Denpasar Barat,Padangsambian,115.186730330915,-8.67656999999997
3223470,18-07-2022,1,Anjing,60,tidak diketahui,Bali,Buleleng,Kubutambahan,Bontihing,115.21641993923,-8.15075499999995
3099827,13-05-2022,1,Anjing,60,tidak diketahui,Bali,Badung,Abiansemal,Sedang,115.227141059052,-8.54307499999993
3401375,08-11-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Nanga Tayap,Betenung,110.826360410101,-1.56610250449995
3013461,14-03-2022,1,Anjing,60,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Alas Barat,Gontar,116.976765060163,-8.49618295949995
3208980,07-07-2022,1,Anjing,60,tidak diketahui,Bali,Badung,Abiansemal,Taman,115.221200329247,-8.48606149999995
3436047,21-11-2022,1,Anjing luar dewasa,220,tidak diketahui,Kalimantan Barat,Ketapang,Sungai Melayu Rayak,Sei Melayu Baru,110.474652771051,-1.74161487849995
3270365,02-05-2022,1,sapi,22,tidak diketahui,Aceh,Sabang,Sukajaya,Jaboi,95.3305645243545,5.81336143500005
2989893,24-02-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Rumbai,Palas,101.413226170828,0.56539210650007
3362991,13-10-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Marau,Runjai Jaya,110.801170476908,-2.08740711199997
2997093,01-03-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Marpoyan Damai,Sidomulyo Timur,101.403705535314,0.419329955500046
3165871,16-06-2022,2,Anjing,60,tidak diketahui,Bali,Buleleng,Seririt,Seririt,114.917647162651,-8.19591749999995
3064441,14-04-2022,1,Anjing,60,tidak diketahui,Bali,Badung,Kuta Selatan,Jimbaran,115.159325873712,-8.78968299999997
3143389,07-06-2022,1,Anjing,60,tidak diketahui,Sumatera Barat,Bukittinggi,Mandiangin Koto Selayan,Puhun Pintu Kabun,100.34177880196,-0.25193313449995
3180084,22-06-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Payung Sekaki,Bandar Raya,,
3270809,13-03-2022,1,sapi,22,tidak diketahui,Aceh,Sabang,Sukakarya,Kota Atas,95.3323158812398,5.88951137350006
3111363,21-05-2022,1,kucing,64,tidak diketahui,Riau,Bengkalis,Pinggir,Pinggir,101.028752903781,1.08010893950006
3042986,01-04-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Marpoyan Damai,Maharatu,101.441690913686,0.405229472000059
2960931,01-02-2022,1,monyet,76,tidak diketahui,Riau,Siak,Bunga Raya,Langsat Permai,102.035609996278,0.964939963000035
3390804,02-11-2022,1,anjing kampung,519,tidak diketahui,Kalimantan Barat,Ketapang,Simpang Hulu,Kualan Tengah,110.472628613387,-0.400377586499957
3501977,22-12-2022,6,sapi,22,tidak diketahui,Jawa Timur,Gresik,Menganti,Domas,112.564574943127,-7.28580880199996
3311991,06-09-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Sungai Laur,Selangkut Raya,110.627776,-0.720959
3294416,26-08-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Bukit Raya,Simpang Tiga,101.486071916057,0.397999242500049
3210968,09-07-2022,1,Anjing,60,tidak diketahui,Riau,Bengkalis,Pinggir,Balai Raja,101.065508863004,1.12460219750005
3248130,01-08-2022,1,Anjing,60,tidak diketahui,Bali,Buleleng,Kubutambahan,Bontihing,115.21641993923,-8.15075499999995
3193024,28-06-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Lima Puluh,Sekip,101.480903551982,0.507470160000054
3258210,08-08-2022,1,Anjing,60,tidak diketahui,Nusa Tenggara Timur,Manggarai,Langke Rembong,Bangka Nekang,120.443222009524,-8.61719249299995
3344585,27-09-2022,1,babi,55,tidak diketahui,Nusa Tenggara Timur,Sikka,Alok,Madawat,122.221417080005,-8.63536297599995
2959204,31-01-2022,1,Anjing,60,tidak diketahui,Riau,Dumai,Dumai Barat,Pangkalan Sesai,101.480273531262,1.61966638150005
3320026,12-09-2022,1,monyet,76,tidak diketahui,Riau,Pekanbaru,Bina Widya,Simpang Baru,101.367052752174,0.42003816950006
3021818,21-03-2022,1,monyet,76,tidak diketahui,Riau,Pekanbaru,Bina Widya,Simpang Baru,101.367052752174,0.42003816950006
3130877,31-05-2022,1,Anjing,60,tidak diketahui,Bali,Buleleng,Buleleng,Alasangker,115.149464748979,-8.14428449999997
3157749,13-06-2022,1,Anjing luar dewasa,220,tidak diketahui,Bali,Buleleng,Buleleng,Sarimekar,115.139731423533,-8.14120149999994
3332501,19-09-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Manis Mata,Sengkuang Merabung,110.975509274187,-2.45250785349995
3294386,26-08-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Bina Widya,Simpang Baru,101.367052752174,0.42003816950006
2972144,11-02-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Rumbai,Palas,101.413226170828,0.56539210650007
3294424,26-08-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Bukit Raya,Tengkerang Utara,101.478020097087,0.46599549000004
3127942,30-05-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Air Upas,Air Durian Jaya,110.845125299106,-2.31047058099998
3308682,05-09-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Rumbai,Sri Meranti,101.401251360761,0.547949373000051
3506932,27-12-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Manis Mata,Terusan,110.972773182802,-2.20204675199994
2951809,25-01-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Bina Widya,Tuah Karya,101.35716755171,0.473037666000039
3121670,27-05-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Bina Widya,Sungai Sibam,101.358096,0.512491
3056223,11-04-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Payung Sekaki,Labuh Baru Barat,101.357233974156,0.495997607000049
2935585,07-01-2022,1,Anjing dalam dewasa,218,tidak diketahui,Sumatera Barat,Pasaman,Lubuk Sikaping,Air Manggis,100.105321627392,0.203192501500041
3254886,04-08-2022,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Payung Sekaki,Air Hitam,101.361129221325,0.532182416500035
3162793,15-06-2022,1,kucing,64,tidak diketahui,Sumatera Barat,Pariaman,Pariaman timur,Koto Marapak,100.15515240151,-0.583683936499938
3024179,22-03-2022,1,Anjing,60,tidak diketahui,Bali,Denpasar,Denpasar Barat,Dauh Puri Kangin,115.204896344803,-8.67174749999995
3164702,16-06-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Kendawangan,Mekar Utama,110.249345,-2.345801
3294400,26-08-2022,1,monyet,76,tidak diketahui,Riau,Pekanbaru,Bina Widya,Simpang Baru,101.367052752174,0.42003816950006
3023143,21-03-2022,1,anjing lokal,62,tidak diketahui,Riau,Kampar,Tambang,Palung Raya,101.366455213849,0.303386956500049
3266937,27-02-2022,1,sapi,22,tidak diketahui,Aceh,Sabang,Sukajaya,Ie Meule,95.3468106386117,5.88073924000005
3023802,22-03-2022,3,sapi,22,tidak diketahui,Jawa Barat,Bandung,Pangalengan,Banjarsari,107.601671029819,-7.21545958549993
3151075,10-06-2022,1,Anjing,60,tidak diketahui,Bali,Denpasar,Denpasar Barat,Pemecutan,115.19364287802,-8.67620699999995
3391498,03-11-2022,1,kucing,64,tidak diketahui,Riau,Bengkalis,Mandau,Air Jamban,101.122523228546,1.21842640500003
3491545,12-12-2022,3,sapi,22,tidak diketahui,Jawa Barat,Depok,Sawangan,Kedaung,106.755827206896,-6.37440752949996
3080986,25-04-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Marpoyan Damai,Perhentian Marpoyan,,
3098332,12-05-2022,1,Anjing,60,tidak diketahui,Bali,Denpasar,Denpasar Timur,Kesiman Kertalangu,115.246870459194,-8.63107149999993
3103796,17-05-2022,1,kucing,64,tidak diketahui,Sumatera Barat,Bukittinggi,Mandiangin Koto Selayan,Puhun Tembok,100.366479245217,-0.268536924499926
3320018,12-09-2022,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Marpoyan Damai,Maharatu,101.441690913686,0.405229472000059
3266938,27-08-2022,1,sapi,22,tidak diketahui,Aceh,Sabang,Sukajaya,Ie Meule,95.3468106386117,5.88073924000005
3362995,13-10-2022,1,Anjing,60,tidak diketahui,Kalimantan Barat,Ketapang,Kendawangan,Sungai Jelayan,110.433624,-2.16781
