caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
2717548,28-04-2021,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Rumbai,Palas,101.413226170828,0.56539210650007
2848705,05-10-2021,1,Anjing,60,tidak diketahui,Sumatera Barat,Pasaman,Lubuk Sikaping,Air Manggis,100.105321627392,0.203192501500041
2925110,25-12-2021,1,kuda,53,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Moyo Utara,Penyaring,117.482225229946,-8.42586898149995
2748705,14-06-2021,44,Babi Liar,565,tidak diketahui,Kalimantan Utara,Malinau,Mentarang Hulu,Long Pala,115.987293640146,4.04522824300005
2833299,23-09-2021,1,monyet,76,tidak diketahui,Riau,Pekanbaru,Sail,Suka Maju,101.478070307383,0.485524251500038
2738929,31-05-2021,1,Anjing,60,tidak diketahui,Riau,Kampar,Tapung Hulu,Rimba Beringin,101.053281089933,0.667168795000066
2652378,11-02-2021,1,Anjing,60,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Moyo Utara,Sebewe,117.492225051827,-8.46347099999994
2828124,17-09-2021,1,sapi,22,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Moyo Utara,Penyaring,117.482225229946,-8.42586898149995
2772043,12-07-2021,1,Anjing,60,tidak diketahui,Riau,Kampar,Tapung Hulu,Bukit Kemuning,100.976661710534,0.676838418000045
2836889,27-09-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Bangli,Kubu,115.370446944653,-8.40907599999994
2752758,17-06-2021,1,Anjing,60,tidak diketahui,Riau,Kampar,Tapung Hulu,Suka Ramai,101.001174432369,0.469016333500036
2913544,09-12-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Bangli,Kawan,115.365386077268,-8.44563899999997
2789939,05-08-2021,1,Anjing,60,tidak diketahui,Bali,Badung,Mengwi,Penarungan,115.182653238417,-8.54904949999997
2756478,23-06-2021,1,Anjing luar,216,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Lunyuk,Suka Maju,117.211174486235,-8.92585099999994
2666002,26-02-2021,1,kucing,64,tidak diketahui,Riau,Dumai,Dumai Timur,Teluk Binjai,101.547154609412,1.60320544100006
2923278,22-12-2021,1,anjing lokal,62,tidak diketahui,Riau,Bengkalis,Mandau,Balik Alam,101.164515183584,1.18062275550002
2846158,02-10-2021,1,monyet,76,tidak diketahui,Bali,Bangli,Tembuku,Jehem,115.380307716401,-8.42475849999994
2766452,05-07-2021,1,Anjing dalam anak,217,tidak diketahui,Bali,Bangli,Kintamani,Bunutin,115.27370798426,-8.30661199999994
2833239,23-09-2021,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Tenayan Raya,Pebatuan,101.509901,0.467925
2759913,27-06-2021,1,Anjing luar dewasa,220,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Lunyuk,Suka Maju,117.211174486235,-8.92585099999994
2648985,08-02-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Kintamani,Songan A,115.388080022439,-8.24343399999995
2709799,19-04-2021,1,anjing kampung,519,tidak diketahui,Sumatera Barat,Pasaman Barat,Pasaman,Lingkuang Aua,99.8642872110878,0.117413788500045
2709553,19-04-2021,1,anjing kampung,519,tidak diketahui,Sumatera Barat,Pasaman Barat,Pasaman,Lingkuang Aua,99.8642872110878,0.117413788500045
2751000,16-06-2021,1,Anjing,60,tidak diketahui,Nusa Tenggara Timur,Manggarai,Rahong Utara,Pong Lengor,120.367882511103,-8.55973149449997
2682310,15-03-2021,1,Kucing Persia,535,tidak diketahui,Riau,Pekanbaru,Bukit Raya,Tengkerang Selatan,101.487304009548,0.427924335000057
2626392,11-01-2021,1,Anjing,60,tidak diketahui,Sulawesi Selatan,Wajo,Majauleng,Tosora,120.147386240259,-4.10495447849996
2728233,16-05-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Susut,Susut,115.331490132683,-8.43897149999995
2905372,30-11-2021,1,anjing kampung,519,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Sumbawa,Samapuin,117.459439906387,-8.52686949949995
2888632,12-11-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Susut,Sulahan,115.340327968072,-8.41798349999993
2705378,14-04-2021,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Rumbai,Palas,101.413226170828,0.56539210650007
2748622,14-06-2021,1,anjing kampung,519,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Sumbawa,Bugis,117.427911851379,-8.49577299949996
2693664,29-03-2021,1,Anjing,60,tidak diketahui,Riau,Kampar,Tapung Hulu,Danau Lancang,101.057363524904,0.813370584500063
2719704,30-04-2021,1,Anjing,60,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Plampang,Sepakat,117.726914957631,-8.83368668999995
2860025,17-10-2021,1,Anjing luar dewasa,220,tidak diketahui,Bali,Bangli,Kintamani,Buahan,115.377599390612,-8.30084799999995
2677166,09-03-2021,1,Anjing,60,tidak diketahui,Sumatera Barat,Agam,Tanjung Raya,Duo Koto,100.226382495026,-0.244005284499934
2893983,18-11-2021,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Sukajadi,Kampung Melayu,101.42673878418,0.486869186000064
2918060,15-12-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Bangli,Pengotan,115.378898603365,-8.34164949999993
2863645,20-10-2021,1,Anjing luar dewasa,220,tidak diketahui,Riau,Bengkalis,Bantan,Selat Baru,102.222766384181,1.52973097500006
2719250,29-04-2021,1,kera,68,tidak diketahui,Sumatera Barat,Lima Puluh Kota,Mungka,Talang Maua,100.554406165345,-0.0232678129999613
2652295,11-02-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Kintamani,Bayungcerik,115.308670468524,-8.29674449999996
2744063,08-06-2021,1,Anjing,60,tidak diketahui,Sumatera Barat,Pasaman,Rao,Tarung Tarung,99.9923202480289,0.515258832000058
2662534,23-02-2021,1,kucing,64,tidak diketahui,Riau,Dumai,Dumai Timur,Tanjung Palas,101.588714844602,1.56781512350005
2741223,03-06-2021,1,Anjing,60,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Maronge,Pemasar,117.614851,-8.711314
2741299,03-06-2021,1,Anjing luar dewasa,220,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Lunyuk,Suka Maju,117.211174486235,-8.92585099999994
2916066,13-12-2021,1,Anjing luar dewasa,220,tidak diketahui,Bali,Bangli,Tembuku,Yangapi,115.394226307955,-8.40930699999996
2780983,23-07-2021,1,kucing lokal,66,tidak diketahui,Riau,Pekanbaru,Tenayan Raya,Rejosari,101.500139251461,0.485521673500045
2722353,04-05-2021,1,Anjing,60,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Plampang,Sp III Prode,117.805971267051,-8.88146099999997
2869728,26-10-2021,1,anjing lokal,62,tidak diketahui,Riau,Pekanbaru,Tenayan Raya,Bencah Lesung,101.552672662369,0.520885199000048
2724713,06-05-2021,1,Anjing,60,tidak diketahui,Riau,Rokan Hulu,Ujung Batu,Pematang Tebih,100.640474801193,0.632926105500047
2697653,01-04-2021,1,kucing,64,tidak diketahui,Sumatera Barat,Lima Puluh Kota,Guguak,Guguak Viii Koto,100.557386313595,-0.132835875999973
2812562,02-09-2021,1,kucing ras,65,tidak diketahui,Riau,Pekanbaru,Rumbai Timur,Meranti Pandak,101.437045902973,0.537508527000028
2715155,25-04-2021,1,anjing kampung,519,tidak diketahui,Sumatera Barat,Pasaman Barat,Pasaman,Lingkuang Aua,99.8642872110878,0.117413788500045
2833376,23-09-2021,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Marpoyan Damai,Sidomulyo Timur,101.403705535314,0.419329955500046
2752770,17-06-2021,1,Anjing,60,tidak diketahui,Riau,Kampar,Tapung Hulu,Danau Lancang,101.057363524904,0.813370584500063
2686717,19-03-2021,1,kera,68,tidak diketahui,Sumatera Barat,Pasaman,Lubuk Sikaping,Air Manggis,100.105321627392,0.203192501500041
2653216,12-02-2021,1,Anjing luar dewasa,220,tidak diketahui,Bali,Bangli,Kintamani,Katung,115.323793779945,-8.29741999999996
2901314,26-11-2021,1,kucing,64,tidak diketahui,Bali,Bangli,Tembuku,Yangapi,115.394226307955,-8.40930699999996
2917295,14-12-2021,1,Anjing luar dewasa,220,tidak diketahui,Sulawesi Tengah,Morowali,Bahodopi,Lalampu,122.07164067295,-2.87710343949993
2771902,12-07-2021,1,Anjing luar dewasa,220,tidak diketahui,Sumatera Barat,Lima Puluh Kota,Akabiluru,Koto Tangah Batu Hampa,100.576348585971,-0.256352323999948
2788306,03-08-2021,1,kucing lokal,66,tidak diketahui,Riau,Pekanbaru,Bukit Raya,Tengkerang Selatan,101.487304009548,0.427924335000057
2808768,31-08-2021,1,Anjing,60,tidak diketahui,Riau,Kampar,Tapung,Petapahan,101.067418486738,0.472411470500049
2930069,31-12-2021,1,kucing lokal,66,tidak diketahui,Riau,Bengkalis,Mandau,Duri Timur,101.195240475344,1.22944414450006
2796388,16-08-2021,1,Anjing luar dewasa,220,tidak diketahui,Bali,Bangli,Susut,Selat,115.324465,-8.437185
2750954,16-06-2021,1,Anjing,60,tidak diketahui,Nusa Tenggara Timur,Manggarai,Langke Rembong,Golo Dukal,120.420395244346,-8.62608099449997
2910449,06-12-2021,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Rumbai Timur,Meranti Pandak,101.437045902973,0.537508527000028
2836707,27-09-2021,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Lima Puluh,Tanjung Rhu,101.482930158764,0.524940788500061
2683905,16-03-2021,1,Anjing luar dewasa,220,tidak diketahui,Sumatera Barat,Lima Puluh Kota,Akabiluru,Sariak Laweh,100.543024003936,-0.224562353499948
2747213,11-06-2021,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Tenayan Raya,Rejosari,101.500139251461,0.485521673500045
2623495,07-01-2021,1,Anjing luar dewasa,220,tidak diketahui,Sulawesi Selatan,Wajo,Pammana,Tadang Palie,120.111665008131,-4.14850616149997
2663902,24-02-2021,1,anjing kampung,519,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Labuhan Badas,Labuan Sumbawa,117.403965338674,-8.47432349899995
2765846,03-07-2021,1,sapi,22,tidak diketahui,Sulawesi Selatan,Pinrang,Patampanua,Padangloang,119.754466174327,-3.74290346899994
2682232,15-03-2021,1,Anjing,60,tidak diketahui,Sulawesi Selatan,Pinrang,Cempa,Tanra Tuo,119.604941185814,-3.73437845549995
2832129,22-09-2021,1,anjing kampung,519,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Labuhan Badas,Labuan Sumbawa,117.403965338674,-8.47432349899995
2732528,22-05-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Tembuku,Peninjoan,115.409210797858,-8.40841849999995
2664817,25-02-2021,1,Anjing luar dewasa,220,tidak diketahui,Sulawesi Tengah,Morowali,Bungku Tengah,Sakita,121.917937074659,-2.65413545849995
2676537,08-03-2021,1,anjing lokal,62,tidak diketahui,Sulawesi Selatan,Wajo,Pammana,Lagosi,120.147522496871,-4.14212512699996
2732527,22-05-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Tembuku,Peninjoan,115.409210797858,-8.40841849999995
2741998,04-06-2021,1,Anjing,60,tidak diketahui,Sulawesi Tengah,Parigi Moutong,Balinggi,Suli Indah,120.366244775195,-1.05277171649996
2873612,29-10-2021,1,kucing,64,tidak diketahui,Riau,Dumai,Dumai Barat,Purnama,101.465616182362,1.64782255700007
2712235,21-04-2021,1,kucing lokal,66,tidak diketahui,Riau,Pekanbaru,Senapelan,Padang Bulan,101.42925763706,0.512335300000046
2935152,17-10-2021,1,Anjing,60,tidak diketahui,Kalimantan Selatan,Tanah Laut,Pelaihari,Angsau,114.788761682901,-3.77397849999997
2901716,26-11-2021,1,sapi,22,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Moyo Utara,Penyaring,117.482225229946,-8.42586898149995
2865073,21-10-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Kintamani,Songan B,115.437791803159,-8.20918199999994
2677153,09-03-2021,1,Anjing,60,tidak diketahui,Sumatera Barat,Agam,Tanjung Raya,Bayua,100.2426193448,-0.275901786499929
2710990,20-04-2021,1,anjing kampung,519,tidak diketahui,Sumatera Barat,Pasaman Barat,Pasaman,Lingkuang Aua,99.8642872110878,0.117413788500045
2709801,19-04-2021,1,anjing kampung,519,tidak diketahui,Sumatera Barat,Pasaman Barat,Pasaman,Lingkuang Aua,99.8642872110878,0.117413788500045
2710865,20-04-2021,1,Anjing luar dewasa,220,tidak diketahui,Bali,Bangli,Tembuku,Yangapi,115.394226307955,-8.40930699999996
2714827,24-04-2021,1,Anjing,60,tidak diketahui,Riau,Pekanbaru,Sukajadi,Kampung Melayu,101.42673878418,0.486869186000064
2678554,10-03-2021,1,Anjing,60,tidak diketahui,Sumatera Barat,Agam,Malalak,Malalak Utara,100.283286635443,-0.387575625499977
2700637,07-04-2021,1,Anjing,60,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Moyo Utara,Penyaring,117.482225229946,-8.42586898149995
2726610,10-05-2021,1,Anjing,60,tidak diketahui,Sumatera Barat,Pasaman Barat,Ranah Batahan,Desa Baru,99.3691435407854,0.369159682000031
2913151,09-12-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Kintamani,Kutuh,115.329961820109,-8.16245699999993
2843772,01-10-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Kintamani,Sukawana,115.35247045184,-8.20798849999994
2683590,16-03-2021,1,kucing,64,tidak diketahui,Sumatera Barat,Lima Puluh Kota,Suliki Gunung Mas,Limbanang,100.493714165597,-0.100187018499952
2623066,07-01-2021,1,Anjing luar dewasa,220,tidak diketahui,Bali,Bangli,Bangli,Pengotan,115.378898603365,-8.34164949999993
2718731,29-04-2021,1,Anjing,60,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Plampang,Muer,117.717663413804,-8.75439349899995
2883950,09-11-2021,1,Anjing,60,tidak diketahui,Sulawesi Barat,Pasangkayu,Pasangkayu,Martajaya,119.50784270919,-1.26863499949994
2744937,09-06-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Kintamani,Sekaan,115.335231298742,-8.31800149999995
2747203,11-06-2021,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Marpoyan Damai,Maharatu,101.441690913686,0.405229472000059
2638165,26-01-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Tembuku,Yangapi,115.394226307955,-8.40930699999996
2686725,19-03-2021,1,kucing,64,tidak diketahui,Sumatera Barat,Pasaman,Lubuk Sikaping,Durian Tinggi,100.147257133919,0.15222409200004
2835048,24-09-2021,1,kucing lokal,66,tidak diketahui,Riau,Pekanbaru,Bina Widya,Delima,101.405965147111,0.464303610000059
2675456,07-03-2021,1,Anjing,60,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Utan,Motong,117.161538943206,-8.43788349999997
2691982,26-03-2021,1,Anjing,60,tidak diketahui,Riau,Kampar,Tapung Hulu,Kasikan,100.913868715811,0.498814500000037
2623178,07-01-2021,1,Anjing luar dewasa,220,tidak diketahui,Sulawesi Selatan,Wajo,Tempe,Pattirosompe,120.069603456457,-4.13122415249995
2671464,03-03-2021,1,Anjing,60,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Moyo Utara,Songkar,117.538716021578,-8.45591080399996
2710873,20-04-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Bangli,Cempaga,115.369397506748,-8.42444149999997
2664123,24-02-2021,1,kucing lokal,66,tidak diketahui,Riau,Bengkalis,Pinggir,Pinggir,101.028752903781,1.08010893950006
2884473,09-11-2021,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Bukit Raya,Simpang Tiga,101.486071916057,0.397999242500049
2661710,22-02-2021,1,kucing,64,tidak diketahui,Riau,Kampar,Tapung,Karya Indah,101.175042721947,0.681401832500029
2922113,21-12-2021,1,Anjing,60,tidak diketahui,Sumatera Barat,Pasaman Barat,Pasaman,Aua Kuniang,99.9166418810981,0.124297775000059
2736699,28-05-2021,1,Anjing luar dewasa,220,tidak diketahui,Bali,Bangli,Bangli,Cempaga,115.369397506748,-8.42444149999997
2821444,10-09-2021,1,Anjing luar dewasa,220,tidak diketahui,Sumatera Barat,Pasaman Barat,Kinali,Kinali,99.9351601384464,-0.065911955999951
2866412,23-10-2021,1,sapi bali,24,tidak diketahui,Nusa Tenggara Barat,Sumbawa,Lenangguar,Tatebal,117.381305642571,-8.85157578149995
2646922,05-02-2021,1,kucing lokal,66,tidak diketahui,Riau,Kampar,Tambang,Sungai Pinang,101.336455723618,0.21845964700006
2738724,31-05-2021,1,Anjing,60,tidak diketahui,Bali,Klungkung,Dawan,Gunaksa,115.423178920945,-8.54645749999995
2867738,25-10-2021,1,kucing,64,tidak diketahui,Riau,Pekanbaru,Tenayan Raya,Rejosari,101.500139251461,0.485521673500045
2908712,03-12-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Kintamani,Batur Tengah,115.363073079936,-8.27439349999997
2725927,09-05-2021,1,Anjing,60,tidak diketahui,Bali,Bangli,Bangli,Kubu,115.370446944653,-8.40907599999994
2676663,08-03-2021,17,babi,55,tidak diketahui,Jawa Timur,Kediri,Wates,Segaran,112.094958025162,-7.93138551699994
2846550,03-10-2021,1,Anjing luar dewasa,220,tidak diketahui,Bali,Bangli,Tembuku,Peninjoan,115.409210797858,-8.40841849999995
