caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
2928206,29-12-2021,1,kucing,64,Feline Lower Urinary Tractus Disease,Sulawesi Utara,Minahasa,Langowan Utara,Taraitak,124.827724690501,1.14523671200004
2757884,24-06-2021,1,kucing,64,Feline Lower Urinary Tractus Disease,Sulawesi Utara,Minahasa,Langowan Utara,Taraitak,124.827724690501,1.14523671200004
2916872,14-12-2021,1,kucing,64,Feline Lower Urinary Tractus Disease,Sulawesi Utara,Minahasa,Tompaso Barat,Tompaso Dua Utara,124.794755,1.19251
