caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
2909828,05-12-2021,1,Anjing,60,Ascaridiasis,Sulawesi Utara,Minahasa,Tondano Utara,Kembuan,124.917314601028,1.31774917950005
