caseid,tanggal,cases,hewan,spid,disease,prop,kab,kec,desa,lon,lat
2923840,23-12-2021,1,Anjing,60,Tidak sakit,Bali,Buleleng,Buleleng,Baktiseraga,115.08110875487,-8.13349349999996
2758627,25-06-2021,1,Anjing,60,Tidak sakit,Nusa Tenggara Barat,Sumbawa,Alas,Baru,116.991645585602,-8.53543199999996
2777588,16-07-2021,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Barat,Purnama,101.465616182362,1.64782255700007
2817432,06-09-2021,1,Anjing,60,Tidak sakit,Bali,Buleleng,Buleleng,Banyuning,115.107123869222,-8.11663399999995
2735791,27-05-2021,1,Anjing,60,Tidak sakit,Bali,Jembrana,Negara,Baluk,114.567649073078,-8.36062999999996
2826884,16-09-2021,1,Anjing,60,Tidak sakit,Bali,Buleleng,Kubutambahan,Depeha,115.240724450557,-8.11706699999996
2880839,05-11-2021,1,Anjing,60,Tidak sakit,Bali,Buleleng,Sawan,Sangsit,115.165096020299,-8.12038415049994
2711503,20-04-2021,1,Anjing,60,Tidak sakit,Dki Jakarta,Jakarta Selatan,Jagakarsa,Jagakarsa,106.815817970726,-6.33136224749995
2659495,19-02-2021,1,Anjing,60,Tidak sakit,Bali,Klungkung,Dawan,Pesinggahan,115.463420360144,-8.54200399999996
2782340,26-07-2021,1,kucing,64,Tidak sakit,Bali,Karang Asem,Bebandem,Sibetan,115.534236734218,-8.45663629149996
2707830,16-04-2021,1,Anjing,60,Tidak sakit,Riau,Rokan Hulu,Kabun,Kabun,100.928986414849,0.436280869500052
2643077,30-01-2021,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Selatan,Bukit datuk,101.264234015972,1.74797606250004
2925676,27-12-2021,1,Anjing,60,Tidak sakit,Bali,Buleleng,Sukasada,Panji,115.124893477783,-8.17994799999997
2889724,13-11-2021,1,kucing,64,Tidak sakit,Bali,Karang Asem,Manggis,Antiga Kelod,115.503204026851,-8.50554813199994
2798211,18-08-2021,1,Anjing,60,Tidak sakit,Dki Jakarta,Jakarta Barat,Kebon Jeruk,Sukabumi Utara,106.774842781604,-6.20478701599995
2804958,27-08-2021,1,Anjing,60,Tidak sakit,Riau,Pekanbaru,Rumbai Timur,Lembah Damai,101.485193883397,0.591413855000042
2907920,02-12-2021,1,anjing ras,61,Tidak sakit,Jawa Barat,Kota Cirebon,Harjamukti,Kalijaga,108.546755687873,-6.76074123399997
2666056,26-02-2021,1,kucing,64,Tidak sakit,Jambi,Kerinci,Kayu Aro,Giri Mulyo,101.275009171501,-1.74588656249995
2899722,24-11-2021,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Timur,Bukit Batrem,101.525072801114,1.52325767500005
2717043,27-04-2021,1,anjing lokal,62,Tidak sakit,Bali,Gianyar,Sukawati,Ketewel,115.28551803455,-8.63005799999996
2826887,16-09-2021,1,Anjing,60,Tidak sakit,Bali,Buleleng,Kubutambahan,Depeha,115.240724450557,-8.11706699999996
2874616,30-10-2021,1,Anjing,60,Tidak sakit,Jawa Barat,Bandung,Pangalengan,Margamulya,107.581403402407,-7.15816688549995
2747330,11-06-2021,1,sapi,22,Tidak sakit,Nusa Tenggara Barat,Sumbawa,Alas,Dalam,117.024628801552,-8.52581849949993
2629776,15-01-2021,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Timur,Bukit Batrem,101.525072801114,1.52325767500005
2753002,18-06-2021,1,kucing,64,Tidak sakit,Riau,Dumai,Dumai Selatan,Bukit datuk,101.264234015972,1.74797606250004
2897484,22-11-2021,1,Anjing,60,Tidak sakit,Bali,Badung,Mengwi,Lukluk,115.186463794159,-8.57592599999995
2825548,14-09-2021,1,Anjing,60,Tidak sakit,Dki Jakarta,Jakarta Timur,Matraman,Pal Meriem,106.860996264242,-6.20578932749996
2799410,20-08-2021,1,sapi bali,24,Tidak sakit,Nusa Tenggara Barat,Sumbawa,Moyo Hulu,Marga Karya,117.359609011998,-8.62069390749994
2925292,26-12-2021,1,Anjing luar dewasa,220,Tidak sakit,Bali,Buleleng,Buleleng,Liligundi,115.098969996561,-8.12965999999994
2898546,23-11-2021,1,Anjing,60,Tidak sakit,Riau,Pekanbaru,Marpoyan Damai,Sidomulyo Timur,101.403705535314,0.419329955500046
2930006,31-12-2021,1,Anjing,60,Tidak sakit,Riau,Bengkalis,Pinggir,Semunai,101.330725575164,1.10855734250003
2837661,27-09-2021,1,Anjing,60,Tidak sakit,Riau,Dumai,Dumai Timur,Bukit Batrem,101.525072801114,1.52325767500005
2687304,20-03-2021,1,kera,68,Tidak sakit,Riau,Dumai,Dumai Timur,Bukit Batrem,101.525072801114,1.52325767500005
